Application_ID,Age,Gender,Marital_Status,Education,Dependents,Residence_Type,City_Tier,Employment_Type,Years_at_Current_Job,Total_Work_Experience,Monthly_Income,Annual_Income,Other_Income,Existing_Loans,Existing_Loan_Amount,Monthly_EMI,Debt_to_Income,Savings,Investments,Bank_Balance,Credit_Card_Utilization,Number_of_Bank_Accounts,Number_of_Credit_Cards,Credit_Score,Loan_Defaults,Missed_Payments,Tax_Return_Filed,PAN_Verified,Aadhaar_Verified,Loan_Purpose,Loan_Amount,Loan_Tenure,Interest_Rate,Collateral,Property_Value,Collateral_Value,Loan_to_Value,Loan_Status
APP100102,53,Female,Single,High School,0,Rural,3,Private,11,19,81399,1057478,36265.0,0,0,0,0.0,1569283.0,425142.0,1307548.0,37.05,2,2,665.0,0,0,Yes,Yes,No,Medical,836247,3,10.23,No,,,,Approved
APP100103,40,Male,Married,Post Graduate,0,Urban,1,Private,9,12,44757,573623,0.0,0,0,0,0.0,550867.0,167492.0,508517.0,43.02,2,2,661.0,0,0,No,Yes,Yes,Vehicle,540299,5,10.72,Yes,1176123.0,1146628.0,47.12,Approved
APP100104,52,Female,Married,High School,3,Rural,3,Private,0,9,92713,1104092,0.0,1,5092915,70092,75.6,274459.0,0.0,198675.0,34.84,4,3,542.0,0,2,Yes,Yes,Yes,Education,1087853,5,14.21,No,,,,Rejected
APP100105,31,Male,Single,Graduate,0,Rural,3,Government,5,9,52366,622953,0.0,1,1200551,14012,26.76,273080.0,85226.0,160949.0,42.62,2,2,643.0,0,0,Yes,Yes,Yes,Education,603664,10,11.82,No,,,,Approved
APP100106,34,Male,Married,High School,1,Urban,1,Skilled Labor,0,7,60340,730013,0.0,0,0,0,0.0,374057.0,0.0,141150.0,0.0,1,2,668.0,0,0,No,Yes,Yes,Medical,520013,2,11.36,No,,,,Approved
APP100107,29,Male,Single,High School,0,Urban,2,Unemployed,1,1,9904,120411,0.0,0,0,0,0.0,128578.0,83658.0,149608.0,7.08,1,1,627.0,0,0,Yes,Yes,Yes,Personal,116777,2,13.23,Yes,190029.0,186833.0,62.5,Rejected
APP100108,65,Female,Single,High School,1,Urban,1,Private,11,30,138156,1834706,0.0,1,7313991,71665,51.87,1259157.0,,,0.65,3,4,541.0,0,3,Yes,Yes,Yes,Home,6172367,20,14.95,Yes,10587845.0,8723102.0,70.76,Rejected
APP100109,46,Male,Married,No Formal,1,Urban,1,Skilled Labor,15,15,69359,852054,0.0,0,0,0,81.48519716829163,197225.0,73778.0,241372.0,42.07,2,2,563.0,0,0,Yes,Yes,Yes,Personal,733444,2,15.4,No,,,,Rejected
APP100110,39,Female,Married,No Formal,1,Urban,2,Skilled Labor,7,18,60755,793922,0.0,1,1216765,10987,18.08,492225.0,411104.0,267110.0,48.75,3,1,654.0,0,0,Yes,Yes,Yes,Home,2387373,20,11.57,Yes,3899758.0,3887328.0,61.41,Approved
APP100111,30,Female,Married,No Formal,2,Urban,1,Unemployed,0,2,16274,217945,5850.0,0,0,0,0.0,82199.0,59111.0,95491.0,0.0,2,0,635.0,0,0,No,Yes,Yes,Education,136464,5,11.8,No,,,,Rejected
APP100112,23,Male,Single,Graduate,0,Urban,1,Self-Employed,2,2,97492,1167428,0.0,0,0,0,0.0,1189671.0,791763.0,1439439.0,0.0,3,1,737.0,0,0,No,Yes,Yes,Home,3121052,20,10.47,Yes,4646650.0,3948932.0,79.04,Approved
APP100113,29,Male,Single,High School,0,Rural,4,Private,5,7,63067,781658,0.0,0,0,0,0.0,1419449.0,571294.0,721098.0,17.04,3,3,641.0,0,0,Yes,Yes,Yes,Business,2177681,5,11.97,Yes,,2832826.0,76.87,Approved
APP100114,62,Male,Married,Diploma,2,Urban,1,Private,10,15,85471,1108655,0.0,0,0,0,0.0,1885444.0,501783.0,1273137.0,60.28,4,2,713.0,0,0,Yes,Yes,Yes,Vehicle,696380,5,10.21,Yes,1454880.0,1235622.0,56.36,Approved
APP100115,26,Male,Widowed,Graduate,1,Urban,2,Government,0,2,69056,915276,0.0,1,2166854,44609,64.6,79159.0,67754.0,121545.0,54.53,3,1,415.0,1,3,Yes,Yes,Yes,Home,3338639,30,16.26,Yes,6951876.0,6638719.0,50.29,Rejected
APP100116,36,Female,Married,Graduate,1,Urban,1,Government,3,8,124235,1610134,0.0,1,7220748,63935,51.46,394625.0,202897.0,336935.0,37.53,2,2,574.0,0,1,Yes,Yes,Yes,Personal,2325139,5,16.82,No,,,,Approved
APP100117,28,Male,Single,Graduate,0,Urban,1,Government,1,3,59130,780703,0.0,1,2014635,28023,47.39,627742.0,0.0,658206.0,44.04,1,0,590.0,0,1,No,Yes,Yes,Home,1861110,20,14.85,Yes,2957090.0,2701355.0,68.9,Rejected
APP100118,22,Male,Married,PhD,2,Urban,2,Government,0,0,33805,428143,0.0,1,1829174,23037,68.15,87930.0,56909.0,52131.0,43.13,1,1,386.0,1,4,No,Yes,Yes,Vehicle,410108,5,13.55,Yes,685742.0,577105.0,71.06,Rejected
APP100119,30,Female,Married,No Formal,2,Urban,1,Skilled Labor,5,8,56234,745227,0.0,0,0,0,0.0,193980.0,0.0,100313.0,46.77,1,2,649.0,0,0,No,Yes,Yes,Vehicle,289922,5,13.41,Yes,515980.0,441281.0,65.7,Rejected
APP100120,52,Male,Married,High School,2,Urban,1,Self-Employed,5,14,55666,697442,0.0,1,344863,5368,9.64,363723.0,,242286.0,13.97,2,2,621.0,0,0,Yes,Yes,Yes,Business,1443402,10,12.97,Yes,2102416.0,1991927.0,72.46,Approved
APP100121,60,Female,Divorced,No Formal,0,Urban,1,Unemployed,24,36,94096,1217696,0.0,4,5772308,77354,82.21,467924.0,292381.0,210552.0,55.49,4,1,469.0,0,4,Yes,Yes,Yes,Home,6033748,30,15.0,Yes,8352447.0,8212895.0,73.47,Rejected
APP100122,21,Male,Single,Diploma,1,Urban,1,Government,0,0,58334,748635,0.0,2,880546,13736,23.55,628279.0,0.0,440536.0,44.1,1,2,675.0,0,0,No,Yes,Yes,Vehicle,325702,5,11.91,Yes,646770.0,582475.0,55.92,Approved
APP100123,28,Female,Married,High School,2,Urban,1,Self-Employed,2,3,119182,1514548,0.0,1,5749851,42244,35.44,339913.0,54445.0,460510.0,42.36,3,1,624.0,0,0,Yes,Yes,Yes,Business,2865055,10,13.75,No,,,,Approved
APP100124,31,Female,Single,High School,0,Rural,3,Private,3,3,64534,835353,0.0,1,1089519,10791,73.07748015741525,359181.0,41143.0,411172.0,76.98,1,3,549.0,0,2,Yes,Yes,Yes,Personal,777706,5,13.91,No,,,,Rejected
APP100125,26,Male,Married,Graduate,2,Urban,1,Private,1,3,87093,1069795,92531.0,0,0,0,0.0,1447152.0,536058.0,823317.0,21.71,5,3,675.0,0,0,Yes,Yes,Yes,Business,2135303,10,10.68,Yes,3952103.0,3640380.0,58.66,Approved
APP100126,24,Male,Single,Graduate,0,Rural,4,Private,1,1,57364,731779,0.0,1,1772182,18589,32.41,482917.0,67804.0,379242.0,34.5,1,1,555.0,0,2,Yes,Yes,Yes,Medical,141412,3,16.2,No,,,,Rejected
APP100127,42,Male,Married,Graduate,0,Rural,3,Private,11,19,90211,1157389,0.0,0,0,0,0.0,1320495.0,773624.0,,34.9,4,3,682.0,0,0,Yes,Yes,Yes,Business,4172328,5,10.2,Yes,5120795.0,4954407.0,84.21,Approved
APP100128,62,Male,Divorced,Post Graduate,2,Urban,1,Private,3,5,75257,948655,59477.0,1,3356969,30799,40.93,294467.0,426927.0,354087.0,30.03,3,3,647.0,0,0,No,Yes,Yes,Home,2859514,25,11.97,Yes,5976202.0,5586685.0,51.18,Approved
APP100129,28,Male,Single,Diploma,0,Urban,1,Government,1,6,108151,1467402,12512.0,0,0,0,0.0,680566.0,114385.0,826142.0,47.46,4,2,681.0,0,0,Yes,Yes,Yes,Home,4836247,20,10.18,Yes,10257530.0,9421264.0,51.33,Approved
APP100130,29,Male,Married,Graduate,1,Urban,1,Government,1,1,65157,792986,23985.0,2,1616816,18695,28.69,316499.0,80119.0,433649.0,16.71,2,2,623.0,0,0,Yes,Yes,Yes,Vehicle,371260,7,13.96,Yes,653226.0,539447.0,68.82,Approved
APP100131,38,Female,Married,Graduate,0,Urban,2,Private,2,2,49822,638190,0.0,1,2574139,30471,61.16,462485.0,159934.0,213814.0,68.22,3,2,512.0,0,3,Yes,Yes,Yes,Home,3179964,20,16.02,Yes,5077065.0,4811053.0,66.1,Rejected
APP100132,28,Female,Married,No Formal,0,Rural,2,Self-Employed,1,1,53468,673298,0.0,2,1700550,36394,68.07,269384.0,79013.0,190560.0,61.67,2,2,,0,2,Yes,Yes,Yes,Home,2035955,20,,No,,,,Rejected
APP100133,43,Male,Married,Graduate,3,Urban,3,Private,4,11,78668,1004555,20563.0,1,2205999,22331,28.39,798149.0,0.0,489845.0,14.08,4,3,636.0,0,0,Yes,Yes,Yes,Personal,1134785,2,12.53,No,,,,Approved
APP100134,55,Male,Divorced,Post Graduate,0,Urban,2,Government,3,5,70221,938286,71542.0,0,0,0,0.0,1396921.0,,491300.0,28.45,3,1,669.0,0,0,No,Yes,Yes,Medical,725360,5,10.64,No,,,,Approved
APP100135,29,Male,Married,Post Graduate,1,Urban,2,Private,0,0,76748,915971,0.0,1,4872814,50139,65.33,146196.0,0.0,134302.0,25.61,4,1,497.0,0,3,Yes,Yes,Yes,Business,1573139,10,14.48,Yes,3011744.0,2628971.0,59.84,Rejected
APP100136,21,Male,Single,Diploma,0,Urban,2,Self-Employed,0,0,56365,743511,0.0,1,1012341,12311,21.84,992834.0,0.0,802692.0,47.23,4,1,627.0,0,0,Yes,Yes,Yes,Education,721174,5,12.53,Yes,1065869.0,996657.0,72.36,Rejected
APP100137,37,Female,Married,No Formal,2,Rural,3,Unemployed,5,15,42508,524049,0.0,1,519692,10996,25.87,99876.0,0.0,73090.0,32.87,2,1,634.0,0,0,Yes,Yes,Yes,Business,1924193,5,11.92,Yes,3906441.0,3280801.0,58.65,Rejected
APP100138,41,Male,Divorced,Diploma,0,Urban,2,Private,1,19,99065,1305855,98798.0,1,5858303,73518,74.21,150148.0,0.0,170902.0,36.67,2,2,444.0,1,3,Yes,Yes,Yes,Personal,1588374,3,16.14,No,,,,Rejected
APP100139,44,Male,Married,Diploma,2,Urban,1,Private,15,21,121389,1599921,0.0,0,0,0,0.0,2510829.0,1135711.0,707652.0,41.73,3,2,682.0,0,0,Yes,Yes,Yes,Home,7138478,25,11.23,Yes,14139663.0,12137620.0,58.81,Approved
APP100140,26,Female,Single,Graduate,1,Urban,1,Private,0,0,98400,1307227,85225.0,2,5808794,52354,53.21,1179748.0,0.0,1003962.0,6.24,2,1,396.0,1,5,,Yes,Yes,Home,7377200,20,14.44,Yes,12957633.0,12050736.0,61.22,Rejected
APP100141,51,Others,Married,PhD,2,Urban,2,Government,0,15,104328,1229332,9533.0,1,6266219,50388,48.3,601194.0,73904.0,414923.0,52.36,4,2,606.0,0,0,Yes,Yes,Yes,Home,2957245,15,12.13,Yes,4955034.0,4391798.0,67.34,Approved
APP100142,46,Male,Married,Graduate,2,Urban,2,Private,3,5,75189,993726,439963.0,2,5067322,57579,76.58,469155.0,0.0,345357.0,46.05,3,2,416.0,1,4,Yes,Yes,Yes,Personal,1265780,3,13.9,No,,,,Rejected
APP100143,40,Male,Married,No Formal,2,Urban,1,Skilled Labor,0,3,50170,675172,0.0,1,1055002,22153,44.16,648084.0,254540.0,223541.0,63.45,3,2,417.0,1,3,Yes,Yes,Yes,Personal,766072,3,16.8,Yes,1358931.0,1113705.0,68.79,Rejected
APP100144,45,Male,Divorced,Graduate,1,Rural,4,Private,9,18,85200,1095601,0.0,0,0,0,0.0,1491430.0,1254161.0,1139595.0,35.56,3,3,675.0,0,0,Yes,Yes,Yes,Education,250012,10,10.56,No,,,,Approved
APP100145,30,Male,Single,Graduate,0,Urban,2,Self-Employed,0,5,58247,703344,51775.0,2,2898130,40273,69.14,231688.0,116281.0,102610.0,73.65,3,1,407.0,1,3,Yes,Yes,Yes,Home,3081877,30,16.16,Yes,5888103.0,5666776.0,54.39,Rejected
APP100146,33,Male,Married,Graduate,2,Urban,1,Government,4,12,109196,1302783,0.0,0,0,0,0.0,1593353.0,0.0,1198287.0,50.17,2,3,671.0,0,0,Yes,Yes,Yes,Education,1096552,5,11.46,No,,,,Approved
APP100147,47,Male,Married,Graduate,1,Rural,3,Self-Employed,8,13,42539,553260,34735.0,0,0,0,0.0,363208.0,0.0,172345.0,30.62,1,1,637.0,0,0,Yes,Yes,Yes,Vehicle,225344,5,13.7,Yes,421565.0,350890.0,64.22,Rejected
APP100148,49,Male,Married,Graduate,2,Rural,4,Private,0,1,48657,657677,0.0,0,0,0,0.0,515358.0,171849.0,301580.0,48.06,1,1,554.0,1,0,No,Yes,Yes,Vehicle,739329,5,15.24,No,,,,Rejected
APP100149,54,Male,Divorced,High School,2,Urban,2,Self-Employed,10,16,144628,1862312,0.0,0,0,0,0.0,3309169.0,630719.0,2336907.0,0.0,4,5,725.0,0,0,Yes,Yes,Yes,Personal,1518700,3,10.25,No,,,,Approved
APP100150,41,Male,Married,High School,2,Urban,3,Skilled Labor,3,3,22910,277854,0.0,1,265227,3114,13.59,231767.0,0.0,124689.0,39.68,2,0,629.0,0,1,No,Yes,Yes,Personal,155230,3,11.79,No,,,,Rejected
APP100151,49,Male,Widowed,High School,0,Rural,4,Skilled Labor,1,1,21932,272335,22131.0,2,1458236,35364,95.0,96239.0,42732.0,68962.0,50.04,1,1,428.0,1,2,No,Yes,Yes,Home,1578412,30,16.19,Yes,1964200.0,1628510.0,95.0,Rejected
APP100152,39,Male,Married,Post Graduate,0,Urban,1,Government,2,3,99460,1232607,,0,0,0,0.0,945258.0,1311154.0,835553.0,45.66,2,3,673.0,0,0,Yes,Yes,Yes,Home,5250455,25,10.28,Yes,10760589.0,9542002.0,55.02,Approved
APP100153,59,Female,Married,PhD,2,Urban,2,Government,12,20,103129,1296798,0.0,2,1879361,40169,38.95,1758549.0,0.0,1671582.0,24.13,3,1,657.0,0,0,Yes,Yes,Yes,Business,2928924,10,10.55,No,,,,Approved
APP100154,43,Female,Married,High School,3,Urban,2,Unemployed,0,11,32523,394623,0.0,0,0,0,0.0,306627.0,0.0,109800.0,9.04,2,2,628.0,0,0,No,Yes,Yes,Personal,276359,3,13.02,No,,,,Rejected
APP100155,30,Female,Divorced,Diploma,0,Urban,1,Private,6,6,99096,1214994,0.0,0,0,0,0.0,2026998.0,1241591.0,792194.0,20.42,2,3,686.0,0,0,Yes,Yes,Yes,Personal,490537,3,11.67,No,,,,Approved
APP100156,25,Male,Married,High School,1,Rural,4,Unemployed,2,4,11595,144892,18170.0,1,504752,7570,65.29,97637.0,26851.0,74974.0,62.15,2,0,373.0,1,3,No,Yes,Yes,Personal,90814,5,14.34,Yes,132494.0,117508.0,77.28,Rejected
APP100157,39,Male,Single,Graduate,0,Urban,1,Private,5,6,66622,822738,0.0,0,0,0,0.0,822808.0,1057492.0,791841.0,71.29,2,2,677.0,0,0,Yes,Yes,Yes,Vehicle,745813,7,11.03,No,,,,Approved
APP100158,50,Male,Divorced,No Formal,2,Urban,1,Unemployed,2,5,14922,185854,0.0,1,270703,3329,22.31,104119.0,0.0,44596.0,19.69,2,0,633.0,0,0,No,Yes,Yes,Home,748301,15,11.74,Yes,1442068.0,1335654.0,56.03,Rejected
APP100159,34,Male,Single,Diploma,0,Rural,3,Private,5,6,66622,879715,68510.0,0,0,0,0.0,1234038.0,1009263.0,763792.0,16.99,1,2,692.0,0,0,Yes,Yes,Yes,Education,492532,7,11.76,No,,,,Approved
APP100160,40,Male,Married,Graduate,0,Rural,3,Government,10,12,89021,1106719,17958.0,1,3039364,32939,37.0,597167.0,133587.0,672505.0,57.28,2,1,611.0,0,0,Yes,Yes,Yes,Personal,539695,3,11.76,No,,,,Approved
APP100161,23,Male,Single,No Formal,0,Urban,2,Skilled Labor,1,2,20624,253948,0.0,0,0,0,0.0,396684.0,80485.0,360479.0,16.93,1,0,631.0,0,0,No,Yes,Yes,Personal,154521,5,14.0,No,,,,Rejected
APP100162,43,Male,Married,Post Graduate,0,Urban,1,Private,0,1,68865,864833,0.0,1,2522775,29492,42.83,1015776.0,496017.0,1046878.0,51.58,2,1,487.0,1,2,Yes,Yes,Yes,Business,1444009,10,16.36,Yes,2853163.0,2770393.0,52.12,Rejected
APP100163,62,Male,Married,Diploma,1,Rural,3,Self-Employed,3,15,111961,1427796,0.0,3,5821581,63621,56.82,1058610.0,125645.0,976320.0,54.52,3,3,576.0,0,1,Yes,Yes,Yes,Medical,737965,3,14.3,No,,,,Rejected
APP100164,29,Male,Single,Post Graduate,0,Urban,2,Government,6,6,64936,772073,272227.0,2,930939,12634,19.46,1014356.0,281207.0,1121447.0,37.58,1,2,645.0,0,0,Yes,Yes,Yes,Business,1950947,10,12.52,No,,,,Approved
APP100165,35,Male,Married,Graduate,1,Urban,1,Private,4,5,61385,747515,10307.0,0,0,0,0.0,1551131.0,455323.0,1503429.0,1.2,3,2,652.0,0,0,Yes,Yes,Yes,Home,1640658,20,10.85,Yes,2950164.0,2835143.0,57.87,Approved
APP100166,40,Male,Married,High School,2,Urban,2,Private,5,14,75414,951656,286922.0,3,1161866,12869,17.06,868819.0,0.0,718748.0,75.2,2,2,665.0,0,0,No,Yes,Yes,Vehicle,506534,7,10.69,Yes,829493.0,745461.0,67.95,Approved
APP100167,36,Male,Married,Diploma,3,Rural,4,Private,5,15,41386,518055,0.0,0,0,0,0.0,543881.0,0.0,548760.0,50.88,2,2,653.0,0,0,Yes,Yes,Yes,Medical,200764,5,11.91,No,,,,Approved
APP100168,35,Male,Married,Diploma,1,Rural,4,Private,0,4,46838,603517,0.0,1,273359,2704,5.77,112680.0,0.0,64752.0,34.12,2,1,629.0,0,0,No,Yes,Yes,Vehicle,368691,3,12.9,Yes,747390.0,603865.0,61.06,Approved
APP100169,40,Male,Married,Post Graduate,2,Urban,1,Government,9,14,138296,1778335,34609.0,1,8592036,88140,63.73,781049.0,0.0,402292.0,31.98,2,2,409.0,1,4,Yes,Yes,Yes,Personal,1032531,2,13.62,No,,,,Rejected
APP100170,43,Female,Married,High School,1,Urban,1,Unemployed,16,17,66458,869592,0.0,1,952352,10044,15.11,405136.0,296113.0,436145.0,26.36,1,1,638.0,0,0,No,Yes,Yes,Home,2409888,20,13.02,Yes,5065426.0,4795451.0,50.25,Rejected
APP100171,50,Female,Married,High School,3,Rural,4,Skilled Labor,2,22,56281,730114,0.0,3,1107721,12265,21.79,580628.0,472380.0,693834.0,22.52,2,1,592.0,0,1,Yes,Yes,Yes,Business,1102410,15,16.01,Yes,1583025.0,1305739.0,84.43,Rejected
APP100172,34,Male,Single,No Formal,0,Urban,1,Unemployed,0,2,9732,122139,0.0,0,0,0,0.0,62958.0,10959.0,26289.0,35.83,1,0,652.0,0,0,No,Yes,Yes,Home,646088,20,11.84,Yes,1208465.0,1071364.0,60.31,Rejected
APP100173,31,Male,Married,Graduate,1,Rural,4,Self-Employed,3,4,77867,1011166,0.0,1,3608885,37229,47.81,1012700.0,235065.0,1066585.0,56.8,1,1,547.0,0,2,Yes,Yes,Yes,Business,2027902,5,15.88,No,,,,Rejected
APP100174,36,Male,Married,Graduate,3,Urban,2,Government,4,9,89087,1134071,0.0,1,4193750,59911,67.25,575209.0,,487146.0,44.51,3,2,486.0,0,3,Yes,Yes,Yes,Home,2477044,20,15.34,Yes,3651833.0,2931271.0,84.5,Rejected
APP100175,53,Male,Married,PhD,3,Rural,3,Government,0,1,80964,1033213,0.0,0,0,0,0.0,366565.0,0.0,439129.0,33.66,3,1,658.0,0,0,Yes,Yes,Yes,Home,4746984,20,10.05,Yes,6088830.0,5899236.0,80.47,Approved
APP100176,30,Female,Married,High School,1,Urban,1,Private,5,8,99319,1250498,0.0,0,0,0,0.0,995765.0,247423.0,979374.0,21.04,4,1,667.0,0,0,Yes,Yes,Yes,Vehicle,1306284,5,10.75,Yes,2358739.0,2179408.0,59.94,Approved
APP100177,51,Others,Married,High School,0,Urban,2,Skilled Labor,4,17,48966,638138,15871.0,0,0,0,0.0,678495.0,487986.0,609666.0,19.58,2,1,649.0,0,0,Yes,Yes,Yes,Vehicle,388155,3,13.83,Yes,630032.0,623868.0,62.22,Approved
APP100178,37,Male,Married,Graduate,2,Rural,4,Private,1,7,31562,399403,0.0,0,0,0,0.0,621025.0,0.0,734553.0,40.44,2,1,660.0,0,0,No,Yes,Yes,Home,802348,25,10.02,Yes,1680620.0,1650597.0,48.61,Approved
APP100179,43,Male,Married,Post Graduate,1,Urban,1,Private,6,12,80220,1068440,0.0,2,4997649,48215,60.1,310552.0,259890.0,374221.0,77.33,3,1,555.0,0,1,Yes,Yes,Yes,Education,513253,5,16.61,Yes,640718.0,534028.0,95.0,Rejected
APP100180,32,Male,Married,High School,0,Urban,1,Private,0,1,53370,718473,0.0,1,2365801,37207,69.72,152121.0,209542.0,215274.0,77.41,1,0,503.0,0,3,Yes,Yes,No,Home,3336761,25,14.6,Yes,6044307.0,5875381.0,56.79,Rejected
APP100181,26,Male,Married,High School,0,Rural,4,Self-Employed,3,5,50014,635669,0.0,1,2757990,31633,63.25,163755.0,0.0,60994.0,56.76,3,1,554.0,0,1,No,Yes,Yes,Personal,350416,5,14.26,No,,,,Rejected
APP100182,49,Male,Married,Post Graduate,2,Rural,4,Private,8,13,72570,884432,0.0,2,4297004,48614,66.99,508941.0,110883.0,601778.0,88.4,1,1,390.0,1,4,Yes,Yes,Yes,Personal,1323511,5,14.35,No,,,,Rejected
APP100183,47,Male,Married,No Formal,2,Urban,2,Unemployed,18,24,33700,431883,0.0,0,0,0,0.0,382670.0,63742.0,218346.0,39.66,2,1,668.0,0,0,No,Yes,Yes,Medical,150553,3,11.61,No,,,,Rejected
APP100184,44,Male,Married,High School,2,Rural,3,Private,1,4,65292,820713,0.0,0,0,0,0.0,889411.0,275896.0,665228.0,98.98784180197511,3,2,677.0,0,0,No,Yes,Yes,Personal,964356,5,10.94,Yes,1479583.0,1424324.0,67.71,Approved
APP100185,33,Male,Single,Graduate,0,Rural,3,Private,2,7,53907,680983,14056.0,0,0,0,0.0,325694.0,113128.0,313624.0,36.58,3,1,715.0,0,0,Yes,Yes,Yes,Personal,782850,2,9.13,No,,,,Approved
APP100186,47,Male,Divorced,Diploma,0,Rural,2,Private,1,1,71740,882374,76539.0,0,0,0,0.0,1290397.0,,711539.0,29.4,2,3,662.0,0,0,Yes,Yes,Yes,Home,1773468,20,11.8,Yes,2504317.0,2315664.0,76.59,Approved
APP100187,27,Male,Married,Graduate,3,Urban,2,Government,2,2,82887,1064481,0.0,2,3623515,37103,44.76,668686.0,,601365.0,98.98784180197511,2,2,503.0,1,1,Yes,Yes,Yes,Home,5486954,20,16.79,Yes,9065331.0,7434041.0,73.81,Rejected
APP100188,33,Male,Married,Post Graduate,2,Urban,2,Private,1,7,65149,787287,0.0,0,0,0,0.0,676002.0,0.0,281021.0,24.26,3,1,671.0,0,0,Yes,Yes,Yes,Home,4223357,20,11.39,Yes,6393047.0,5202587.0,81.18,Approved
APP100189,34,Male,Married,Graduate,1,Rural,3,Government,2,3,37119,488077,,1,165317,1949,5.25,328124.0,71229.0,170672.0,57.3,2,0,597.0,1,0,No,Yes,Yes,Home,2254493,30,15.51,Yes,3203695.0,2842246.0,79.32,Rejected
APP100190,40,Female,Single,Post Graduate,0,Rural,4,Private,1,1,24000,314301,0.0,0,0,0,0.0,218150.0,132158.0,188315.0,2.72,2,1,658.0,0,0,Yes,Yes,Yes,Vehicle,104143,5,10.52,No,,,,Approved
APP100191,32,Male,Single,PhD,2,Urban,2,Private,1,4,74667,953918,0.0,0,0,0,0.0,1613735.0,496111.0,626869.0,35.53,3,1,662.0,0,0,Yes,Yes,Yes,Personal,621326,3,11.41,No,,,,Approved
APP100192,25,Male,Single,High School,0,Rural,3,Skilled Labor,3,3,37980,487592,0.0,2,731884,10147,26.72,396266.0,0.0,203368.0,98.98784180197511,2,1,637.0,0,0,No,Yes,Yes,Personal,479756,5,12.15,No,,,,Approved
APP100193,46,Female,Divorced,High School,0,Urban,1,Private,8,16,100164,1252576,0.0,3,3446754,33534,33.48,244494.0,0.0,342338.0,34.19,4,1,667.0,0,0,Yes,Yes,Yes,Vehicle,751710,5,11.93,Yes,1257882.0,1075701.0,69.88,Approved
APP100194,22,Female,Single,High School,0,Rural,3,Private,0,0,68212,867613,0.0,1,3906864,47250,69.27,345122.0,72820.0,154833.0,62.22,2,1,425.0,1,2,No,Yes,Yes,Education,303819,7,16.55,No,,,,Rejected
APP100195,26,Male,Married,Post Graduate,2,Urban,1,Self-Employed,1,2,67782,904572,0.0,2,3329469,25737,37.97,801109.0,97761.0,474717.0,41.48,1,2,663.0,0,0,Yes,Yes,Yes,Education,481787,10,10.32,Yes,606469.0,570733.0,84.42,Approved
APP100196,47,Male,Married,Post Graduate,1,Rural,4,Private,21,25,74691,982022,0.0,0,0,0,0.0,1134974.0,0.0,1020889.0,22.17,1,1,664.0,0,0,Yes,Yes,Yes,Home,4748309,30,10.28,Yes,9844045.0,8607190.0,55.17,Approved
APP100197,38,Male,Married,Post Graduate,1,Urban,1,Government,8,16,85708,1070775,0.0,1,3070829,30975,36.14,616877.0,517310.0,714395.0,47.78,4,2,580.0,0,2,Yes,Yes,Yes,Personal,493700,3,15.59,No,,,,Rejected
APP100198,26,Male,Single,Graduate,1,Urban,1,Private,1,1,46909,599327,0.0,2,3080778,38677,82.45,238382.0,0.0,196749.0,69.43,4,1,517.0,0,2,Yes,Yes,Yes,Home,2546098,20,15.99,Yes,4859750.0,4340235.0,58.66,Rejected
APP100199,52,Male,Married,Graduate,2,Urban,3,Government,7,28,105529,1327517,0.0,3,4630992,59504,56.39,1073632.0,0.0,1154340.0,53.63,2,2,441.0,1,2,Yes,Yes,Yes,Education,700257,5,14.24,No,,,,Rejected
APP100200,32,Female,Married,No Formal,1,Urban,1,Skilled Labor,2,4,36586,442012,6447.0,1,878255,8230,22.49,202915.0,0.0,179481.0,39.67,2,1,614.0,0,1,Yes,Yes,Yes,Home,897964,20,11.63,Yes,1556671.0,1481570.0,60.61,Rejected
APP100201,21,Male,Single,No Formal,0,Urban,1,Self-Employed,0,0,101115,1362463,0.0,0,0,0,0.0,2065887.0,0.0,1639236.0,22.18,2,2,683.0,0,0,Yes,Yes,Yes,Home,2944844,20,10.32,Yes,4973203.0,4315218.0,68.24,Approved
APP100202,30,Female,Married,High School,0,Urban,1,Skilled Labor,4,7,45995,581153,0.0,2,1584964,16033,34.86,681797.0,953831.0,591477.0,38.28,2,1,484.0,1,1,Yes,Yes,Yes,Personal,566630,5,15.76,No,,,,Rejected
APP100203,35,Female,Married,High School,1,Urban,2,Skilled Labor,3,4,48019,585401,14927.0,0,0,0,0.0,165378.0,23370.0,198260.0,59.73,2,0,651.0,0,0,Yes,Yes,Yes,Home,3296508,20,11.08,Yes,4575072.0,4214512.0,78.22,Approved
APP100204,42,Male,Married,Graduate,2,Urban,1,Private,11,20,107798,1273996,0.0,2,827487,7345,6.81,1451497.0,146022.0,1613915.0,27.18,3,2,673.0,0,0,Yes,Yes,Yes,Medical,715372,3,10.29,Yes,1168569.0,1108051.0,64.56,Approved
APP100205,45,Female,Single,Graduate,0,Urban,1,Government,3,24,127174,1615540,16745.0,0,0,0,0.0,997808.0,347635.0,1075119.0,75.54,5,2,690.0,0,0,Yes,Yes,Yes,Business,4768929,10,10.21,Yes,6883428.0,6173190.0,77.25,Approved
APP100206,26,Male,Married,Diploma,0,Urban,1,Self-Employed,5,5,61365,789175,0.0,1,601219,6176,10.06,547650.0,0.0,631313.0,0.0,1,1,658.0,0,0,Yes,Yes,Yes,Education,191788,10,11.39,No,,,,Approved
